Dataset ID,Dataset Name,Column,Prediction,Sample
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Bulk_Oxyge,UNKNOWN,"['HIGH/LOW', 'HIGH/LOW', 'HIGH/LOW']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Lighting_S,UNKNOWN,"['SEE RMK', 'SEE RMK', 'SEE RMK', 'SEE RMK', 'SEE RMK']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Beacon_Lig,UNKNOWN,"['SEE RMK', 'SS-SR', 'SEE RMK', 'SEE RMK', 'SS-SR']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Atc_Tower,UNKNOWN,"['N', 'N', 'N', 'N', 'N']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Unicom,FLOAT,"['122.7', '123.05', '122.725', '122.7', '122.95']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Ctaf,FLOAT,"['120.1', '122.7', '122.7', '122.8', '122.9']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Seg_Circle,UNKNOWN,"['N', 'N', 'N', 'Y', 'N']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Beacon_Col,UNKNOWN,"['CG', 'CG', 'CG', 'CG', 'CGY']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Landing_Fe,UNKNOWN,"['N', 'N', 'N', 'Y', 'N']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Medical_Fa,UNKNOWN,"['Y', 'Y', 'Y', 'Y', 'Y']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Based_Sing,ORDINAL,"['122.0', '3.0', '0.0', '2.0', '1.0']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Based_Mult,ORDINAL,"['1.0', '0.0', '5.0', '1.0', '3.0']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Based_Jet_,ORDINAL|FLOAT,"['6.0', '0.0', '0.0', '0.0', '1.0']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Based_Heli,ORDINAL,"['0.0', '1.0', '1.0', '0.0', '1.0']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Based_Glid,ORDINAL,"['0.0', '0.0', '0.0', '0.0', '0.0']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Based_Mili,ORDINAL,"['14.0', '0.0', '0.0', '0.0', '0.0']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Based_Ultr,ORDINAL,"['0.0', '0.0', '4.0', '0.0', '0.0']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Commercial,FLOAT,"['2690.0', '0.0', '3946.0', '16726.0']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Commuter_O,,[]
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Air_Taxi_O,FLOAT,"['300.0', '500.0', '10475.0', '5750.0', '0.0']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Ga_Local_O,FLOAT,"['1125.0', '360.0', '10.0', '0.0', '15000.0']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Ga_Itinera,FLOAT,"['45.0', '2400.0', '100.0', '11128.0', '4000.0']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Mitary_Ops,FLOAT,"['50.0', '3436.0', '90.0', '460.0', '500.0']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Annual_Ops,DATE,"['6/1/2017', '1/17/2020', '12/31/2018', '4/26/2019', '6/23/1977']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Position_S,UNKNOWN,"['FAA-EST', 'FAA-EST IMAGERY', 'STATE', 'MILITARY', 'FAA-EST']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Position_1,DATE,"['12/27/2018', '7/14/2003', '4/24/2014', '9/15/2011', '8/3/2011']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Elevatio_1,UNKNOWN,"['OWNER', 'AIP', '3RD PARTY SURVEY', 'OWNER', 'OWNER']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Elevatio_2,DATE,"['4/6/2018', '4/19/1999', '11/15/2016', '11/3/2006', '1/26/2018']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Contract_F,UNKNOWN,['N']
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Transient_,UNKNOWN,"['TIE', 'TIE', 'TIE', 'TIE', 'HGR,TIE']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Other_Serv,UNKNOWN,"['CARGO', 'AVNCS,CHTR,INSTR,RNTL,SALES', 'CARGO', 'CHTR,INSTR,RNTL,SALES',
 'CARGO']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Wind_Indic,UNKNOWN,"['Y-L', 'Y-L', 'Y-L', 'Y', 'Y']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Icao_Ident,UNKNOWN,"['TQPF', 'KAMG', 'KCPU', 'KPIA', 'PHMU']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Min_Op_Net,UNKNOWN,"['N', 'N', 'N', 'N', 'N']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Filler,,[]
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,the_geom,BAN,"['POINT (-77.46636769399483 25.03911444393619)',
 'POINT (-85.7499308331079 30.184923888738954)',
 'POINT (-81.43312333268199 28.904988610906987)',
 'POINT (-81.33694444411802 32.44888888886366)',
 'POINT (-99.86564833327229 33.41953888907938)']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,OBJECTID,INTEGER,"['1191', '1412', '5366', '19830', '6356']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Rec_Type,UNKNOWN,"['APT', 'APT', 'APT', 'APT', 'APT']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Site_Num,FLOAT,"['25648.5*A', '50925.1*A', '15177.*A', '04720.12*A', '01931.62*H']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Fac_Type,UNKNOWN,"['AIRPORT', 'AIRPORT', 'AIRPORT', 'AIRPORT', 'HELIPORT']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Loc_Id,ORDINAL|INTEGER|UNKNOWN,"['TN02', 'PIA', '21NY', '85AK', '66IL']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Eff_Date,DATE,"['7/16/2020', '7/16/2020', '7/16/2020', '7/16/2020', '7/16/2020']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Region_Cod,UNKNOWN,"['AAL', 'ASO', 'AWP', 'AGL', 'AWP']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Field_Offi,UNKNOWN,"['SFO', 'ATL', 'ORL', 'ORL', 'DCA']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,State_Post,UNKNOWN,"['AR', 'GA', 'CA', 'AZ', 'CA']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,State_Name,UNKNOWN,"['CALIFORNIA', 'ILLINOIS', 'CALIFORNIA', 'NORTH DAKOTA', 'ILLINOIS']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,County,UNKNOWN,"['ADAMS', 'JACKSON', 'ONTARIO, CANADA', 'BROWARD', 'VERMILION']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,County_Pos,UNKNOWN,"['IL', 'GA', 'FL', 'CO', 'OH']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,City,UNKNOWN,"['MARSH HARBOUR', 'COLD BAY', 'PEMBROKE PINES', 'GRANITE CITY', 'COLUMBUS']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Fac_Name,UNKNOWN,"['DOUBLE CREEK AIRPARK', 'HONOKAA AIRSTRIP', 'CHEROKEE STRIP',
 'PEARCE FERRY', 'WAIMEA-KOHALA']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Owner_Type,UNKNOWN,"['PR', 'PR', 'PR', 'PU', 'PR']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Fac_Use,UNKNOWN,"['PR', 'PU', 'PU', 'PU', 'PR']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Owner_Name,UNKNOWN,"['GRAND CANYON BAR TEN RANCH', 'CITY OF FAIRFIELD', 'VITO J. GAUTIERI',
 'HARRY E. DAWSON, JR.', 'SOUTHERN CALIFORNIA EDISON CO']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Owner_Addr,UNKNOWN|ADDRESS,"['31614 BOTTANY WOODS DR.', '220 S PARK ST', '400 RODGERS BLVD, SUITE 700',
 '45 LIBERTY ST', '6100 WEST  E.M. DIRKSEN PKWY']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Owner_City,ADDRESS,"['ALMA, GA 31510', 'STREATOR, IL 61364', 'SHANNON, GA 30172',
 'OFALLON, MO 63368', 'CRESCENT CITY, FL 3112']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Owner_Phon,PHONE_NUMBER,"['716-343-0852', '520-227-6015', '419-522-1342', '309-697-8272',
 '(912) 754-7547']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Manager_Na,UNKNOWN,"['RANDY SPAIN', 'FACILITIES MANAGER', 'KEN BLACK',
 'AIR HAMMER/MIKE PASCOE', 'TOM & LINDA HAMILTON']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Manager_Ad,UNKNOWN|ADDRESS,"['500 HINESVILLE ROAD', '50 WEST BROADWAY SUITE 900',
 'LA COUNTY SHERIFF AERO BUREAU, 3235 LAKEWOOD BLVD', '8505 SHORT STREET',
 '212 CUNNINGHAM ROAD SW']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Manager_Ci,ADDRESS,"['DECATUR, IN 46733', 'FT COLLINS, CO 80524-9334',
 'GRANITE CITY, IL 62040', 'BUTLER, AL 36904', 'ROOSEVELT, AZ 85545']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Manager_Ph,PHONE_NUMBER,"['(602) 225-5395', '(720) 879-2573', '707-967-1400', 'DND-250-339-8231',
 '309-697-8272']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Ref_Point_,QUANTITY,"['34-10-04.0000N', '36-17-21.3000N', '40-39-51.1000N', '36-24-00.4900N',
 '36-21-21.2690N']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Ref_Poin_1,FLOAT,"['113178.6310N', '124260.0000N', '115629.5000N', '120310.3400N',
 '131040.4900N']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Ref_Poin_2,SSN,"['122-23-48.0000W', '089-21-54.0000W', '162-19-40.2000E',
 '081-20-13.0000W', '108-33-47.8000W']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Ref_Poin_3,FLOAT|QUANTITY,"['397044.2790W', '294687.7000W', '375951.8420W', '381717.0600W',
 '309289.9340W']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Ref_Poin_4,UNKNOWN,"['E', 'E', 'E', 'E', 'E']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Elevation,FLOAT,"['133.69999695', '1120.0', '624.0', '8.0', '850.0']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Elevation_,UNKNOWN,"['E', 'S', 'E', 'E', 'E']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Mag_Var,ORDINAL,"['07E', '11E', '18E', '06W', '03E']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Mag_Var_Ye,FLOAT,"['1985.0', '2010.0', '1995.0', '2000.0', '2015.0']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Pattern_Al,FLOAT,"['800.0', '800.0', '900.0', '800.0']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Sectional_,UNKNOWN,"['SAN ANTONIO', 'CHICAGO', 'CHICAGO', 'DENVER', 'ST LOUIS']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Dist_City_,ORDINAL,"['1.0', '0.0', '3.0', '5.0', '3.0']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Dir_City_T,UNKNOWN,"['NNE', 'NW', 'NE', 'SW', 'SW']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Land_Area_,FLOAT,"['4.0', '60.0', '3800.0', '85.0', '25.0']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Boundary_A,UNKNOWN,"['ZMP', 'ZOB', 'ZMP', 'ZLA', 'ZAU']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Boundary_1,UNKNOWN,"['ZCL', 'ZCD', 'ZCT', 'ZAN', 'ZCF']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Boundary_2,UNKNOWN,"['KANSAS CITY', 'MEMPHIS', 'WASHINGTON', 'CLEVELAND', 'CHICAGO']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Responsibl,UNKNOWN,"['ZKC', 'ZJX', 'ZAN', 'ZAU', 'ZOB']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Responsi_1,UNKNOWN,"['ZCD', 'ZCJ', 'ZCK', 'ZCM', 'ZCG']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Responsi_2,UNKNOWN,"['OAKLAND', 'JACKSONVILLE', 'ATLANTA', 'SALT LAKE CITY', 'MEMPHIS']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Fss_On_Fac,UNKNOWN,"['N', 'N', 'N', 'N', 'N']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Fss_Id,UNKNOWN,"['RIU', 'STL', 'DEN', 'PRC', 'RIU']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Fss_Name,UNKNOWN,"['DENVER', 'GRAND FORKS', 'PRESCOTT', 'LONDON FIC', 'RANCHO MURIETA']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Local_Phon,PHONE_NUMBER,"['907-283-7211', '907-532-2466', '907-283-7211', '907-442-3310',
 '907-283-7211']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Toll_Free_,QUANTITY,"['1-866-864-1737', '1-800-WX-BRIEF', '1-800-WX-BRIEF', '1-800-WX-BRIEF',
 '1-800-WX-BRIEF']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Alt_Fss_Id,UNKNOWN,"['FAI', 'ENA']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Alt_Fss_Na,UNKNOWN,"['KENAI', 'FAIRBANKS']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Toll_Fre_1,PHONE_NUMBER,"['1-866-248-6516', '1-866-864-1737']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Notam_Wx_F,UNKNOWN,"['MUE', 'SPG', 'NCA', 'DEN', 'AVX']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Notam_DSer,UNKNOWN,"['N', 'N', 'N', 'N', 'N']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Activation,DATE,"['Dec-92', 'Jun-00', 'Sep-04', 'Jun-93', 'Mar-06']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Status_Cod,UNKNOWN,"['O', 'O', 'O', 'O', 'O']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Arff_Cert_,DATE,"['I C S 05/1973', 'I B S 05/1973', 'I B S 04/2005']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Npias_Fed_,UNKNOWN,"['NS1', 'NGY3', 'NGRVY3', 'NGPY', 'NGY']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Airspace_A,UNKNOWN,"['NO OBJECTION', 'NOT ANALYZED', 'OBJECTIONABLE', 'CONDITIONAL',
 'NOT ANALYZED']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Intl_Custo,UNKNOWN,"['N', 'N', 'N', 'N', 'N']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Intl_Cus_1,UNKNOWN,"['N', 'Y', 'N', 'N', 'N']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Mil_Joint_,UNKNOWN,"['N', 'N', 'N', 'N', 'N']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Mil_Landin,UNKNOWN,"['N', 'N', 'N', 'Y', 'Y']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Inspection,INTEGER,"['2', 'S', '2', '2', '2']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Agency_Ins,UNKNOWN,"['N', 'S', 'N', 'S', 'N']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Last_Inspe,FLOAT,"['4292019.0', '10242019.0', '1142020.0', '4262019.0', '7242019.0']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Last_Info_,FLOAT,"['6012019.0', '5192020.0', '4142019.0', '5011986.0', '4272019.0']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Fuel_Types,ORDINAL,"['100  A', '100LLA    A+', '100', '100LLA    A1', '100LL']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Repair_Ser,UNKNOWN,"['MAJOR', 'MAJOR', 'MAJOR', 'MAJOR', 'MINOR']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Power_Plan,UNKNOWN,"['MAJOR', 'MAJOR', 'MAJOR', 'MAJOR', 'MAJOR']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Bottled_Ox,UNKNOWN,"['HIGH/LOW', 'LOW']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Bulk_Oxyge,UNKNOWN,"['HIGH/LOW', 'HIGH/LOW', 'HIGH/LOW']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Lighting_S,UNKNOWN,"['SEE RMK', 'SEE RMK', 'SEE RMK', 'SS-SR', 'SEE RMK']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Beacon_Lig,UNKNOWN,"['SS-SR', 'SS-SR', 'SEE RMK', 'SS-SR', 'SS-SR']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Atc_Tower,UNKNOWN,"['N', 'N', 'N', 'Y', 'Y']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Unicom,FLOAT,"['123.05', '122.95', '123.05', '122.725', '122.8']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Ctaf,FLOAT,"['122.8', '122.8', '122.9', '123.0', '122.7']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Seg_Circle,UNKNOWN,"['N', 'N', 'N', 'N', 'N']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Beacon_Col,UNKNOWN,"['CG', 'CG', 'CGY', 'CG', 'CGY']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Landing_Fe,UNKNOWN,"['N', 'N', 'N', 'N', 'N']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Medical_Fa,UNKNOWN,"['Y', 'Y', 'Y', 'Y', 'Y']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Based_Sing,ORDINAL,"['3.0', '2.0', '85.0', '3.0', '1.0']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Based_Mult,ORDINAL,"['0.0', '32.0', '2.0', '1.0', '1.0']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Based_Jet_,FLOAT|ORDINAL,"['0.0', '0.0', '0.0', '0.0', '0.0']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Based_Heli,ORDINAL,"['1.0', '0.0', '0.0', '1.0', '13.0']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Based_Glid,ORDINAL,"['0.0', '0.0', '0.0', '0.0', '0.0']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Based_Mili,ORDINAL,"['0.0', '0.0', '14.0', '0.0', '0.0']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Based_Ultr,ORDINAL,"['2.0', '2.0', '0.0', '0.0', '0.0']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Commercial,FLOAT,"['3946.0', '16726.0', '2690.0', '0.0']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Commuter_O,,[]
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Air_Taxi_O,FLOAT,"['0.0', '5750.0', '4596.0', '200.0', '700.0']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Ga_Local_O,FLOAT,"['145.0', '10.0', '1125.0', '13000.0', '700.0']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Ga_Itinera,FLOAT,"['4000.0', '200.0', '45.0', '5.0', '13032.0']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Mitary_Ops,FLOAT,"['150.0', '3436.0', '90.0', '460.0', '5936.0']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Annual_Ops,DATE,"['12/31/2018', '6/23/1977', '12/31/2018', '7/17/1992', '6/1/2017']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Position_S,UNKNOWN,"['OWNER', 'FAA-EST IMAGERY', 'STATE', '3RD PARTY SURVEY', 'FAA-EST']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Position_1,DATE,"['1/11/2016', '7/2/2007', '4/19/1999', '6/26/2016', '12/20/2011']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Elevatio_1,UNKNOWN,"['OWNER', 'OWNER', 'OWNER', '3RD PARTY SURVEY', '3RD PARTY SURVEY']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Elevatio_2,DATE,"['9/6/2017', '11/25/2014', '4/17/2003', '6/12/2014', '6/18/2016']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Contract_F,UNKNOWN,['N']
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Transient_,UNKNOWN,"['HGR,TIE', 'TIE', 'HGR,TIE', 'TIE', 'HGR']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Other_Serv,UNKNOWN,"['CARGO', 'CHTR,INSTR,RNTL,SALES', 'CARGO', 'AGRI', 'INSTR,RNTL']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Wind_Indic,UNKNOWN,"['N', 'Y-L', 'Y-L', 'Y-L', 'Y']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Icao_Ident,UNKNOWN,"['KTPF', 'PACD', 'CYSJ', 'KAVX', 'KSPG']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Min_Op_Net,UNKNOWN,"['N', 'N', 'N', 'N', 'N']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Filler,,[]
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,the_geom,BAN,"['POINT (-99.86564833327229 33.41953888907938)',
 'POINT (-77.46636769399483 25.03911444393619)',
 'POINT (-95.62348055622982 40.756265277911325)',
 'POINT (-82.5543888892393 27.395444443899507)',
 'POINT (-88.12747222243657 32.11930555635632)']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,OBJECTID,INTEGER,"['4202', '2453', '17886', '4836', '19748']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Rec_Type,UNKNOWN,"['APT', 'APT', 'APT', 'APT', 'APT']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Site_Num,FLOAT,"['05052.12*H', '03992.13*A', '04720.12*A', '25648.5*A', '02141.11*A']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Fac_Type,UNKNOWN,"['SEAPLANE BASE', 'HELIPORT', 'AIRPORT', 'AIRPORT', 'AIRPORT']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Loc_Id,ORDINAL|INTEGER|UNKNOWN,"['MYNN', 'CPU', 'TQPF', '09A', 'SRQ']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Eff_Date,DATE,"['7/16/2020', '7/16/2020', '7/16/2020', '7/16/2020', '7/16/2020']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Region_Cod,UNKNOWN,"['AAL', 'AWP', 'ASW', 'AWP', 'ACE']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Field_Offi,UNKNOWN,"['DMA', 'CHI', 'ATL', 'SFO', 'SFO']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,State_Post,UNKNOWN,"['AR', 'CO', 'AL', 'CA', 'VA']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,State_Name,UNKNOWN,"['MISSOURI', 'TENNESSEE', 'ALASKA', 'CALIFORNIA', 'CALIFORNIA']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,County,UNKNOWN,"['HAWAII', 'NORTHERN MARIANA IS', 'BALDWIN', 'MARSHALL ISLANDS',
 'UNORGANIZED']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,County_Pos,UNKNOWN,"['AZ', 'CO', 'AK', 'CO', 'ND']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,City,UNKNOWN,"['KEENESBURG', 'LOS ANGELES', 'HUACHUCA CITY', 'PUEBLO', 'COLUMBUS']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Fac_Name,UNKNOWN,"['EDWARD GETZELMAN', 'HORSESHOE LANDINGS', 'GATEWAY RGNL MEDICAL CENTER',
 'HOOPESTON COMMUNITY MEMORIAL HOSPITAL', 'DOS PALOS']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Owner_Type,UNKNOWN,"['PR', 'MN', 'PU', 'PR', 'PR']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Fac_Use,UNKNOWN,"['PU', 'PR', 'PR', 'PR', 'PU']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Owner_Name,UNKNOWN,"['GRAND CANYON BAR TEN RANCH', 'LOUIS E LOSEKE', 'MAX ALBERTSON', 'CANADA',
 'HILLSBOROUGH COUNTY AVIATION AUTH']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Owner_Addr,ADDRESS|UNKNOWN,"['2801 MEDICAL CENTER DRIVE', 'HWY 15 S', '15209 RAINBOW ONE',
 'PO BOX 250', '24 NORRIS STREET']"
88b9ded4-89e9-43d6-a9ff-ca5a335b529b,Airports,Owner_City,ADDRESS,"['SAIPAN, MP 96950', 'CATHEDRAL CITY, CA 92234', 'CHICAGO, IL 60631',
 'AUSTIN, TX 78734', 'ST PETERSBURG, FL 33701']"
